Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3
Buenos Aires,60506200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2,Estatal,Activo,Urbano,CNEL.SUAREZ E/CONSTITUCION Y WILLIAMS 2453/5  ,1665,44-5683,6412001,JOSE C PAZ,JOSE C. PAZ,adrimaru2003@yahoo.com.ar; mt132002@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06412,"CNEL.SUAREZ E/CONSTITUCION Y WILLIAMS 2453/5  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","CNEL.SUAREZ 2453/5  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","CNEL.SUAREZ 2453/5, JOSE C. PAZ, Buenos Aires, Argentina"
Buenos Aires,60521800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ORGANIZACIÓN DE LOS ESTADOS AMERICANOS,Estatal,Activo,Urbano,BRADLEY (ESQ. PIZZAGELLI) 395  ,1688,4450-0025,6408001,CIUDAD VILLA SANTOS TESEI,HURLINGHAM,escuelatec1@gmail.com; mt135001@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06408,"BRADLEY (ESQ. PIZZAGELLI) 395  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BRADLEY (ESQ. PIZZAGELLI) 395  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BRADLEY (ESQ. PIZZAGELLI) 395, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,60528800,ESCUELA SECUNDARIA Nº5,Estatal,Activo,Urbano,L.DE LA TORRE E/N.YORK Y RINCON 2895  ,1611,4727-1592,6805006,DON TORCUATO,TIGRE,secundariacinco2016@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06805,"L.DE LA TORRE E/N.YORK Y RINCON 2895  , DON TORCUATO, TIGRE, Buenos Aires, Argentina","L.DE LA TORRE 2895  , DON TORCUATO, TIGRE, Buenos Aires, Argentina","L.DE LA TORRE 2895, TIGRE, Buenos Aires, Argentina"
Buenos Aires,60528801,ANEXO DE ESCUELA SECUNDARIA Nº5,Estatal,Activo,Urbano,LAPRIDA Y BELGRANO   BARRIO BAIRES,1611,4727-1592,6805006,DON TORCUATO,TIGRE,secundariacinco2016@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06805,"LAPRIDA Y BELGRANO   BARRIO BAIRES, DON TORCUATO, TIGRE, Buenos Aires, Argentina","LAPRIDA Y BELGRANO   BARRIO BAIRES, DON TORCUATO, TIGRE, Buenos Aires, Argentina","LAPRIDA Y BELGRANO   BARRIO BAIRES, DON TORCUATO, TIGRE, Buenos Aires, Argentina"
Buenos Aires,60551700,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº10,Estatal,Activo,Urbano,MARIQUITA THOMPSON Y ESPAÑA S/N  ,1768,4622-9757,6427015,VILLA MADERO,LA MATANZA,eet10lamatanza@hotmail.com; mt069010@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,06427,"MARIQUITA THOMPSON Y ESPAÑA S/N  , VILLA MADERO, LA MATANZA, Buenos Aires, Argentina","MARIQUITA THOMPSON Y ESPAÑA S/N  , VILLA MADERO, LA MATANZA, Buenos Aires, Argentina","MARIQUITA THOMPSON Y ESPAÑA , LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60552200,ESCUELA SECUNDARIA Nº11,Estatal,Activo,Urbano,ALMAFUERTE E/PERU Y MENDOZA 3254  ,1754,4484-8091,6427012,SAN JUSTO,LA MATANZA,eemn211@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"ALMAFUERTE E/PERU Y MENDOZA 3254  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","ALMAFUERTE 3254  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","ALMAFUERTE 3254, LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60552201,ANEXO I DE ESCUELA SECUNDARIA Nº11,Estatal,Activo,Urbano,HIPOLITO YRIGOYEN 2462  ,1754,4441-5628,6427012,SAN JUSTO,LA MATANZA,emn211@yahoo.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"HIPOLITO YRIGOYEN 2462  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","HIPOLITO YRIGOYEN 2462  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","HIPOLITO YRIGOYEN 2462, LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60553200,ESCUELA POLIMODAL Nº14 FRANCISCO DE ASIS,Estatal,Activo,Urbano,Fonrouge y centenario S/N  BARRIO SAN JORGE,1744,466-1945,6560048,MORENO,MORENO,media14_moreno@yahoo.com.ar; mm073014@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06560,"Fonrouge y centenario S/N  BARRIO SAN JORGE, MORENO, MORENO, Buenos Aires, Argentina","Fonrouge y centenario S/N  BARRIO SAN JORGE, MORENO, MORENO, Buenos Aires, Argentina","Fonrouge y centenario , MORENO, Buenos Aires, Argentina"
Buenos Aires,60554300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 FRAGATA SARMIENTO,Estatal,Activo,Urbano,JOSÉ MAISON (E/ L. DRAGO Y ALMAFUERTE) 531  ,1712,4629-6909,6568001,CASTELAR,MORON,omm1000009@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06568,"JOSÉ MAISON (E/ L. DRAGO Y ALMAFUERTE) 531  , CASTELAR, MORON, Buenos Aires, Argentina","JOSÉ MAISON (531  , CASTELAR, MORON, Buenos Aires, Argentina","JOSÉ MAISON (531, MORON, Buenos Aires, Argentina"
Buenos Aires,60554301,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 FRAGATA SARMIENTO,Estatal,Activo,Sin Información,MARTÍN IRIGOYEN (E/ ANATOLE FRANCE Y GUSTAVO BECQUER) 757  ,1712,4483 1230,6568001,CASTELAR,MORON,omm1002090@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"MARTÍN IRIGOYEN (E/ ANATOLE FRANCE Y GUSTAVO BECQUER) 757  , CASTELAR, MORON, Buenos Aires, Argentina","MARTÍN IRIGOYEN (757  , CASTELAR, MORON, Buenos Aires, Argentina","MARTÍN IRIGOYEN (757, MORON, Buenos Aires, Argentina"
Buenos Aires,60554600,ESCUELA SECUNDARIA Nº2 GRAL JUAN LAVALLE,Estatal,Activo,Urbano,VALENCIA Y LEBENSHON 827  ,1688,4459-7310/08,6408002,HURLINGHAM,HURLINGHAM,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06408,"VALENCIA Y LEBENSHON 827  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","VALENCIA Y LEBENSHON 827  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","VALENCIA Y LEBENSHON 827, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,60558100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 ALBERT EINSTEIN,Estatal,Activo,Urbano,BLAS PARERA Y FRAY LUIS BELTRAN 1425  ,1714,4692-4086,6410002,ITUZAINGO,ITUZAINGO,mt136002@abc.gov.ar; mt136002@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06410,"BLAS PARERA Y FRAY LUIS BELTRAN 1425  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BLAS PARERA Y FRAY LUIS BELTRAN 1425  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BLAS PARERA Y FRAY LUIS BELTRAN 1425, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60558200,ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,Betbeder 3653  ,1712,4692-2921,6568001,CASTELAR,MORON,escuelamedia14moron@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06568,"Betbeder 3653  , CASTELAR, MORON, Buenos Aires, Argentina","Betbeder 3653  , CASTELAR, MORON, Buenos Aires, Argentina","Betbeder 3653, MORON, Buenos Aires, Argentina"
Buenos Aires,60558201,ANEXO I DE ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,GERVASIO PAVON 3698  BARRIO SAN JUAN,1712,4692-4262,6568001,CASTELAR,MORON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"GERVASIO PAVON 3698  BARRIO SAN JUAN, CASTELAR, MORON, Buenos Aires, Argentina","GERVASIO PAVON 3698  BARRIO SAN JUAN, CASTELAR, MORON, Buenos Aires, Argentina","GERVASIO PAVON 3698, MORON, Buenos Aires, Argentina"
Buenos Aires,60560800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 MANUEL BELGRANO,Estatal,Activo,Urbano,SALTA 2487  ,1754,4482-4999,6427012,SAN JUSTO,LA MATANZA,tecnica3matanza@hotmail.com; mt069003@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,06427,"SALTA 2487  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","SALTA 2487  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","SALTA 2487, LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60560900,ESCUELA SECUNDARIA Nº7 ADELINA DE MARIA DE BERTOLA,Estatal,Activo,Urbano,GÜEMES 1474  ,6700,42-4048,6497009,LUJAN,LUJAN,esc_media7_lujan@hotmail.com; mm063007@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06497,"GÜEMES 1474  , LUJAN, LUJAN, Buenos Aires, Argentina","GÜEMES 1474  , LUJAN, LUJAN, Buenos Aires, Argentina","GÜEMES 1474, LUJAN, Buenos Aires, Argentina"
Buenos Aires,60561000,ESCUELA SECUNDARIA Nº24 JOSE MANUEL ESTRADA,Estatal,Activo,Urbano,BERUTTI 1142  ,1708,4629-9809,6568004,MORON,MORON,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06568,"BERUTTI 1142  , MORON, MORON, Buenos Aires, Argentina","BERUTTI 1142  , MORON, MORON, Buenos Aires, Argentina","BERUTTI 1142, MORON, Buenos Aires, Argentina"
Buenos Aires,60561100,ESCUELA SECUNDARIA Nº2 JOSE DE SAN MARTIN,Estatal,Activo,Urbano,11 DE SETIEMBREE/ GUIDO Y CHARCAS 963  ,1704,4657-6890,6427011,RAMOS MEJIA,LA MATANZA,mediadoslm@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"11 DE SETIEMBREE/ GUIDO Y CHARCAS 963  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","11 DE SETIEMBRE11 DE SETIEMBREE/ GUIDO Y CHARCAS 963  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","11 DE SETIEMBRE11 DE SETIEMBREE/ GUIDO Y CHARCAS 963, LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60561200,ESCUELA SECUNDARIA Nº31 MANUEL DORREGO,Estatal,Activo,Urbano,CASULLO 125  ,1708,46297641,6568004,MORON,MORON,ms31manueldorrego@yahoo.com.ar; felisatiese@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06568,"CASULLO 125  , MORON, MORON, Buenos Aires, Argentina","CASULLO 125  , MORON, MORON, Buenos Aires, Argentina","CASULLO 125, MORON, Buenos Aires, Argentina"
Buenos Aires,60561300,ESCUELA SECUNDARIA Nº4 DR. EDUARDO ACEVEDO,Estatal,Activo,Urbano,CURAPALIGUEE/JUNCAL Y ALTOLAGUIRRE 1354  ,1770,44627047,6427013,TAPIALES,LA MATANZA,mm069004@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"CURAPALIGUEE/JUNCAL Y ALTOLAGUIRRE 1354  , TAPIALES, LA MATANZA, Buenos Aires, Argentina","CURAPALIGUE1354  , TAPIALES, LA MATANZA, Buenos Aires, Argentina","CURAPALIGUE1354, LA MATANZA, Buenos Aires, Argentina"
Buenos Aires,60561500,ESCUELA SECUNDARIA Nº1 CRUCERO GRAL. BELGRANO,Estatal,Activo,Urbano,AVELLANEDA 1930  ,1727,477-5927,6525008,MARCOS PAZ,MARCOS PAZ,m1mpaz@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06525,"AVELLANEDA 1930  , MARCOS PAZ, MARCOS PAZ, Buenos Aires, Argentina","AVELLANEDA 1930  , MARCOS PAZ, MARCOS PAZ, Buenos Aires, Argentina","AVELLANEDA 1930, MARCOS PAZ, Buenos Aires, Argentina"
Buenos Aires,60561800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 JAPÓN,Estatal,Activo,Urbano,MONSEÑOR BLOIS 1625  ,1663,4664-9321,6760005,SAN MIGUEL,SAN MIGUEL,eet_japon@hotmail.com; mt131003@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06760,"MONSEÑOR BLOIS 1625  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","MONSEÑOR BLOIS 1625  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","MONSEÑOR BLOIS 1625, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60563300,ESCUELA SECUNDARIA Nº2 ALBERTO D. BOURRAS,Estatal,Activo,Urbano,AVENIDA 25 DE MAYO 379  ,1865,48-1007,6778008,SAN VICENTE,SAN VICENTE,ees25v@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06778,"AVENIDA 25 DE MAYO 379  , SAN VICENTE, SAN VICENTE, Buenos Aires, Argentina","AVENIDA 25 DE MAYO 379  , SAN VICENTE, SAN VICENTE, Buenos Aires, Argentina","AVENIDA 25 DE MAYO 379, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,60563600,ESCUELA SECUNDARIA Nº2 JUANA AZURDUY,Estatal,Activo,Urbano,ACERBONI E/A.JONTE Y CANNING 620  BARRIO EL OMBU,1665,44-5909,6412001,JOSE C PAZ,JOSE C. PAZ,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06412,"ACERBONI E/A.JONTE Y CANNING 620  BARRIO EL OMBU, JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","ACERBONI 620  BARRIO EL OMBU, JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","ACERBONI 620, JOSE C. PAZ, Buenos Aires, Argentina"
Buenos Aires,60563700,ESCUELA SECUNDARIA Nº8 DON JOSE ALTUBE,Estatal,Activo,Urbano,LAVALLE 1296  ,1665,42-6402,6412001,JOSE C PAZ,JOSE C. PAZ,media8_josecpaz@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06412,"LAVALLE 1296  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","LAVALLE 1296  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","LAVALLE 1296, JOSE C. PAZ, Buenos Aires, Argentina"
Buenos Aires,60563702,ANEXO II DE ESCUELA SECUNDARIA Nº8,Estatal,Activo,Urbano,JUAN B.JUSTO Y ROSETTI 1296  ,1665,44-6233,6412001,JOSE C PAZ,JOSE C. PAZ,media8_jocecpaz@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06412,"JUAN B.JUSTO Y ROSETTI 1296  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","JUAN B.JUSTO Y ROSETTI 1296  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","JUAN B.JUSTO Y ROSETTI 1296, JOSE C. PAZ, Buenos Aires, Argentina"
Buenos Aires,60564000,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 COMUNIDAD DE JOSÉ C. PAZ,Estatal,Activo,Urbano,ZUVIRIA 4149  ,1665,44-5684,6412001,JOSE C PAZ,JOSE C. PAZ,eetn1jcp@yahoo.com.ar; mt132001@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06412,"ZUVIRIA 4149  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","ZUVIRIA 4149  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","ZUVIRIA 4149, JOSE C. PAZ, Buenos Aires, Argentina"
Buenos Aires,60564600,ESCUELA SECUNDARIA Nº2 ING. ADOLFO SOURDEAUX,Estatal,Activo,Urbano,FRANCISCO BOUREL 555  ,1661,4666-5608/5646,6760001,BELLA VISTA,SAN MIGUEL,mm131002@abc.gov.ar; mm131002@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06760,"FRANCISCO BOUREL 555  , BELLA VISTA, SAN MIGUEL, Buenos Aires, Argentina","FRANCISCO BOUREL 555  , BELLA VISTA, SAN MIGUEL, Buenos Aires, Argentina","FRANCISCO BOUREL 555, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60564700,ESCUELA SECUNDARIA Nº4 HEROES DE MALVINAS,Estatal,Activo,Urbano,MUÑIZ 601  ,1714,46613027,6410002,ITUZAINGO,ITUZAINGO,mm136004@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"MUÑIZ 601  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","MUÑIZ 601  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","MUÑIZ 601, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60564701,ANEXO I A ESCUELA SECUNDARIA Nº4,Estatal,Activo,Urbano,MUÑIZ 601  VILLA ARIZA,1714,46613027,6410002,ITUZAINGO,ITUZAINGO,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"MUÑIZ 601  VILLA ARIZA, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","MUÑIZ 601  VILLA ARIZA, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","MUÑIZ 601, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60564702,EXTENSION I A ESCUELA SECUNDARIA Nº4,Estatal,Activo,Urbano,LEON BLOY Y ESQ. FLEMING S/N  ,1714,4624-7716,6410002,ITUZAINGO,ITUZAINGO,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"LEON BLOY Y ESQ. FLEMING S/N  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","LEON BLOY Y ESQ. FLEMING S/N  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","LEON BLOY Y ESQ. FLEMING , ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60567000,ESCUELA SECUNDARIA Nº6 HIPOLITO YRIGOYEN,Estatal,Activo,Urbano,PEREDO 1003  ,1714,4481-3284,6410002,ITUZAINGO,ITUZAINGO,mm136006@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06410,"PEREDO 1003  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","PEREDO 1003  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","PEREDO 1003, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60567001,ANEXO I DE ESCUELA SECUNDARIA Nº6,Estatal,Activo,Urbano,BERNASCONI Y ESPACIO VERDE S/N  ,1714,4481-3691,6410002,ITUZAINGO,ITUZAINGO,mm136006@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"BERNASCONI Y ESPACIO VERDE S/N  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BERNASCONI Y ESPACIO VERDE S/N  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BERNASCONI Y ESPACIO VERDE , ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60567002,EXTENSIÓN I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,Estatal,Activo,Sin Información,GABRIELA MISTRAL ESQUINA ANTOFAGASTA 933  ,False,False,6410002,ITUZAINGO,ITUZAINGO,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"GABRIELA MISTRAL ESQUINA ANTOFAGASTA 933  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","GABRIELA MISTRAL ESQUINA ANTOFAGASTA 933  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","GABRIELA MISTRAL ESQUINA ANTOFAGASTA 933, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60567600,ESCUELA SECUNDARIA Nº3 MARTA SIERRA,Estatal,Activo,Urbano,REPETTO Y LOS CARDALES 1018  ,1714,4459-5903,6410002,ITUZAINGO,ITUZAINGO,mm136003@abc.gov.ar; mm136003@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06410,"REPETTO Y LOS CARDALES 1018  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","REPETTO Y LOS CARDALES 1018  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","REPETTO Y LOS CARDALES 1018, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60567601,EXTENSION I DE ESCUELA SECUNDARIA Nº3,Estatal,Activo,Urbano,FILIPINAS Y LOS CARDALES 85  VILLA UDAONDO,1714,4450-9486,6410002,ITUZAINGO,ITUZAINGO,pp136018@abc.gov.ar; obs1360003@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"FILIPINAS Y LOS CARDALES 85  VILLA UDAONDO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","FILIPINAS Y LOS CARDALES 85  VILLA UDAONDO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","FILIPINAS Y LOS CARDALES 85, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,60573000,ESCUELA SECUNDARIA Nº2 BERNARDINO RIVADAVIA,Estatal,Activo,Urbano,MATIENZO E/ALAS ARGENTINAS Y AV. KOEHL 2430  ,1684,4751-4510,6840004,CIUDAD JARDIN LOMAS DEL PALOMAR,TRES DE FEBRERO,mm117002@abc.gov.ar; mm117002@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06840,"MATIENZO E/ALAS ARGENTINAS Y AV. KOEHL 2430  , CIUDAD JARDIN LOMAS DEL PALOMAR, TRES DE FEBRERO, Buenos Aires, Argentina","MATIENZO 2430  , CIUDAD JARDIN LOMAS DEL PALOMAR, TRES DE FEBRERO, Buenos Aires, Argentina","MATIENZO 2430, TRES DE FEBRERO, Buenos Aires, Argentina"
Buenos Aires,60575200,ESCUELA SECUNDARIA Nº3 HEROES DE MALVINAS,Estatal,Activo,Urbano,MARCOS PAZ Y PEDRO RIVERA S/N  SANTA BRIGIDA,1665,46-0452,6760005,SAN MIGUEL,SAN MIGUEL,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06760,"MARCOS PAZ Y PEDRO RIVERA S/N  SANTA BRIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","MARCOS PAZ Y PEDRO RIVERA S/N  SANTA BRIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","MARCOS PAZ Y PEDRO RIVERA , SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60575201,ANEXO I A ESCUELA SECUNDARIA Nº3,Estatal,Activo,Urbano,ISABEL LA CATOLICA 3715  Sta. BTIGIDA,1663,46-0452,6760005,SAN MIGUEL,SAN MIGUEL,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06760,"ISABEL LA CATOLICA 3715  Sta. BTIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","ISABEL LA CATOLICA 3715  Sta. BTIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","ISABEL LA CATOLICA 3715, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60575300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 REPÚBLICA ARGENTINA,Estatal,Activo,Urbano,Pedro Rivera 3736  SANTA BRIGIDA,1663,46-1243,6760005,SAN MIGUEL,SAN MIGUEL,eet2sm@yahoo.com.ar; omt1310002@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06760,"Pedro Rivera 3736  SANTA BRIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","Pedro Rivera 3736  SANTA BRIGIDA, SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","Pedro Rivera 3736, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60578600,ESCUELA SECUNDARIA Nº2 JUAN MANUEL DE ROSAS,Estatal,Activo,Urbano,SAN LORENZO ESQ: PASCO 790  ,1615,48-0576,6515001,GRAND BOURG,MALVINAS ARGENTINAS,polimodal202@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06515,"SAN LORENZO ESQ: PASCO 790  , GRAND BOURG, MALVINAS ARGENTINAS, Buenos Aires, Argentina","SAN LORENZO ESQ: PASCO 790  , GRAND BOURG, MALVINAS ARGENTINAS, Buenos Aires, Argentina","SAN LORENZO ESQ: PASCO 790, MALVINAS ARGENTINAS, Buenos Aires, Argentina"
Buenos Aires,60580800,ESCUELA SECUNDARIA Nº7 DOMINGO F. SARMIENTO,Estatal,Activo,Urbano,AGÜERO 1138  ,1663,4664-8586,6760005,SAN MIGUEL,SAN MIGUEL,unidadacademica@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06760,"AGÜERO 1138  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","AGÜERO 1138  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","AGÜERO 1138, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,60581000,ESCUELA SECUNDARIA Nº3,Estatal,Activo,Urbano,VIALE Y BARLETTA 15  ,2804,44-4500,6126005,CAMPANA,CAMPANA,ees3campana@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06126,"VIALE Y BARLETTA 15  , CAMPANA, CAMPANA, Buenos Aires, Argentina","VIALE Y BARLETTA 15  , CAMPANA, CAMPANA, Buenos Aires, Argentina","VIALE Y BARLETTA 15, CAMPANA, Buenos Aires, Argentina"
Buenos Aires,60582200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 LUCIANO REYES,Estatal,Activo,Urbano,INTENDENTE MORO 1122  ,2804,42-1142,6126005,CAMPANA,CAMPANA,director_eet1_campana@yahoo.com.ar; omt0150001@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,06126,"INTENDENTE MORO 1122  , CAMPANA, CAMPANA, Buenos Aires, Argentina","INTENDENTE MORO 1122  , CAMPANA, CAMPANA, Buenos Aires, Argentina","INTENDENTE MORO 1122, CAMPANA, Buenos Aires, Argentina"
